source_id,pf,pf_error,teff_gspphot,logg_gspphot,mh_gspphot,distance_gspphot,azero_gspphot,radius_gspphot,ew_espels_halpha,spectraltype_esphs
4687149865136146816,3.1086138802971375,3.118537E-4,6018.4844,4.2255,-0.919,2909.1003,0.3566,1.3082,-0.031258427,F
4687151003309615744,2.7124335908928665,8.799359E-5,5944.611,3.8046,-1.4657,4105.3247,0.1291,1.836,0.28015766,unknown
4687152824375716096,1.2926118402704652,2.2169956E-5,5619.2007,4.6666,-3.8075,2300.0183,0.0087,0.6109,,
4687153374131553664,1.7952658490252371,2.0530631E-5,5571.24,4.6583,-1.4436,1997.5834,0.0319,0.6241,0.25965723,F
4687153404214263424,1.8503720486252888,1.0522981E-4,6533.7593,4.3365,-4.0866,3262.2493,0.0037,0.9836,-0.008412274,B
4687154336204189312,2.9821461197400576,2.0475879E-4,5876.9395,3.7743,-1.4383,3492.1794,0.2864,1.8988,-0.03368301,G
4687154473643114752,1.2789250644768613,1.14485294E-4,6035.915,4.5419,-2.1008,2473.4365,0.0167,0.7341,0.20226586,F
4687154572420776832,1.7720622351769768,5.083409E-5,,,,,,,-0.0012268749,unknown
4687155263917058048,1.5903461222072666,8.250633E-5,5871.628,4.5566,-1.9083,2291.6985,0.0115,0.744,0.39729145,F
4687156015531097728,2.011085812679299,6.8644E-5,5696.481,4.5302,-3.7397,2132.6514,0.0072,0.7633,-0.07750539,B
4687156088550765184,1.809267398156484,7.7739925E-5,5485.7573,4.303,-2.6219,2712.3267,0.005,1.0853,-0.1032161,G
4687156432148139776,2.5803085032156776,1.8475436E-4,5512.4746,4.2186,-1.596,2846.237,0.116,1.269,0.3798384,G
4687157252478840192,1.0249581750816454,1.6464788E-5,6093.8945,4.681,-4.0718,2539.9336,0.0077,0.6575,,
4687158906038489856,1.6224926137536018,7.612921E-5,6218.9478,4.4373,-3.6631,2638.735,0.0103,0.9107,,
4687159009130662272,1.081095823712794,5.4217006E-5,,,,,,,,
4687161860975948672,1.3318066447678805,1.162423E-5,5574.1743,4.6522,-4.0239,2135.8877,0.0072,0.6293,-0.20276228,B
4687164850273011712,1.0136531967382632,6.600829E-5,5943.3315,4.6078,-4.0545,2366.6177,0.0106,0.6817,-0.24027427,B
4687166667049354112,1.2341419264986022,7.688747E-5,5933.9717,4.6005,-3.1897,2378.0576,0.0017,0.6832,0.18628073,B
4687168114461167488,1.2862745297615592,4.289154E-5,5803.1367,4.6328,-1.811,2543.2654,0.0027,0.6561,,
4687169488850623232,1.5407207546633737,6.711631E-5,5493.4844,4.6756,-1.7097,1744.9525,0.0157,0.6006,-0.02778626,F
4687172439476667008,1.0808823501626124,3.357764E-5,5648.2393,4.7039,-3.8346,2404.565,0.0228,0.5982,,
4687174333573915776,5.943535624467945,2.5543504E-4,5775.046,3.9335,-0.1371,3498.7402,0.035,2.4086,0.23300508,F
4687177318570127616,1.920098001427035,2.9099607E-5,5538.0205,4.5842,-3.0129,2137.2869,0.0043,0.6943,0.045292497,B
4687178864757593856,1.401331150022018,7.8344136E-5,5632.577,4.6815,-3.6742,2340.697,0.0084,0.6061,,
4687180861924054016,3.045829267914763,1.2395915E-4,5680.392,4.1162,-0.9383,3021.6633,0.182,1.5992,0.0455159,F
4687181583478502144,2.3434230975748265,2.7658054E-5,6979.4478,4.0182,-2.4427,4167.716,0.3024,1.506,0.031375002,F
4687181789636975872,5.0138881697803654,2.0456026E-4,5832.543,3.7366,-1.3562,3133.7522,0.891,2.0062,0.3152999,F
4687182442471926912,1.8475858594813976,4.4957953E-5,6238.4146,4.4431,-2.0808,2537.638,0.0323,0.8431,,
4687185156891254272,2.2193548473457536,3.9753202E-5,5751.295,4.5195,-0.7474,2079.1777,0.0631,0.7757,0.34501094,F
4687185809726239872,3.3773338871050407,4.166751E-5,5925.7876,3.8229,-0.4259,4042.9624,0.3084,2.089,0.010953346,F
4687187115396271232,3.6728232030518138,1.5041891E-4,6618.863,4.0203,-0.2449,3769.8264,0.5532,1.9251,0.07172473,F
4687189039541638784,2.022955806244216,2.3336304E-5,6155.114,4.4215,-1.3429,2520.7708,0.1108,0.8725,-0.05912435,F
4687191925761127424,4.4292227308598475,1.4083492E-4,6221.171,3.5635,-1.0539,4712.8755,0.3927,3.0173,0.14069672,B
4687191960108852480,1.406725516329263,5.9471062E-5,,,,,,,,
4687192028840355968,4.400953474557836,8.443535E-5,,,,,,,0.01206606,G
4687192097559823104,2.463906091415762,7.771952E-5,6076.3164,4.1329,-3.9965,3236.546,0.0056,1.457,0.3361989,B
4687192166279294976,1.909337312182095,2.1370231E-5,5759.8135,4.636,-3.0846,1807.6543,0.0132,0.6421,0.008832857,B
4687193089686128896,1.5131692804412713,1.5442633E-5,5864.425,4.6116,-1.7015,2794.0718,0.0096,0.6883,,
4687193295844996352,2.8186407973944445,2.6915048E-5,16156.856,4.3877,-0.9939,7931.1445,1.2525,1.9272,-0.020784862,B
4687194635875347968,1.4436715116856589,2.2909331E-5,5571.7085,4.3736,-3.9475,2742.3762,0.0063,0.9793,,
4687195151271411712,1.7189141465457651,1.3699011E-4,5537.0415,4.6768,-3.1823,1811.9333,0.0061,0.5973,0.49350524,G
4687196220728369408,1.2530185583194002,2.8164528E-5,5761.015,4.6333,-3.7858,2135.1174,0.0195,0.6431,0.016192459,B
4687196250782531456,1.8764515677432183,2.2725133E-5,5583.255,4.5491,-2.2495,2245.7112,0.0128,0.7358,0.10212493,G
4687196289435732608,1.6650375443524406,4.5640605E-5,5702.892,4.5772,-4.088,2235.2576,0.0303,0.7094,,
4687196529953829632,2.231889305047383,3.989001E-4,,,,,,,0.12153102,B
4687196564313559808,1.549753698781279,5.077467E-5,5967.1025,4.4844,-4.0923,2587.124,0.007,0.8341,,
4687197320240097152,1.7288099522140357,2.562209E-4,5891.3594,4.5985,-3.2863,2169.0347,0.0082,0.678,0.0069277813,B
4687198003130450176,2.863132079193953,4.247833E-5,5468.279,4.3027,-2.3267,2546.908,0.0378,1.0794,0.15955135,F
4687198488470896896,4.232566126183658,2.7401696E-4,,,,,,,0.060744587,B
4687199072574053248,1.435085362439579,2.5168569E-5,6133.903,4.6887,-4.0572,2330.3884,0.0038,0.6572,,
4687199278744810624,4.70796293394517,1.3130694E-4,5514.6084,3.5723,-1.1589,3689.7793,0.2601,2.4354,0.28394753,F
4687199725421436416,1.9910423325709972,5.6995712E-5,5485.8115,4.6867,-3.734,1688.8184,0.0132,0.5864,-0.69494176,unknown
4687200034659046912,2.208921478605228,2.7851349E-5,5596.8345,4.6603,-1.1165,1917.4841,0.0155,0.6456,0.11691051,G
4687200343896685696,1.3387924566658802,2.9276815E-5,5639.8765,4.5836,-2.2608,2219.5312,0.0046,0.7001,0.21478392,F
4687200412616157696,5.1443991726172,2.4863266E-4,,,,,,,-0.024149507,F
4687201202891246464,1.4153811524500053,5.388E-5,5663.2544,4.7006,-2.7559,1867.5764,0.0064,0.6012,0.054719638,F
4687201409049675776,3.453916773058939,5.6518766E-5,5558.489,3.57,-1.3334,4097.721,0.0155,2.4076,0.12440117,F
4687201443409481216,1.3455967072808142,6.215381E-5,5694.661,4.6509,-2.2522,2010.068,0.0113,0.6276,0.14522217,B
4687201890086018304,3.688958817056992,2.1769249E-4,5788.5166,4.1696,-2.0996,2423.9219,0.3832,1.3755,0.23107362,unknown
4687202057604373760,1.2520599880872354,4.2125655E-5,6085.931,4.6912,-4.045,2255.2463,0.0055,0.6501,0.63501155,B
4687202680359987584,2.9608781605364176,2.8273525E-5,6052.4595,3.8363,-1.4133,3591.7686,0.1775,1.7944,0.24132183,F
4687203298835199744,3.789395699227883,5.5497345E-5,5683.3677,3.5143,-2.2242,4069.0454,0.0596,2.5449,-0.0026730334,G
4687203539353511936,1.1986731656041367,1.762118E-5,6178.7886,4.6213,-3.4556,2543.979,0.0106,0.7036,-0.25586414,B
4687204570145409024,1.3259159115913273,3.7375634E-5,6316.615,4.4705,-3.0528,3063.721,0.0098,0.8719,0.0031065533,unknown
4687204604505177728,1.9459440174098424,2.6085077E-5,6524.909,4.2042,-0.7997,3705.2083,0.3591,1.2628,-0.2037102,F
4687204703282320384,1.7283226617959142,1.5477097E-5,5767.002,4.5775,-1.122,2273.385,0.0133,0.7269,-0.12901022,F
4687205115597575424,2.7292989661344715,4.147697E-4,5616.126,3.767,-0.9605,4119.277,0.3233,1.9389,-0.052268587,F
4687206318212417664,1.8875006801412575,5.8082947E-5,5650.0874,4.6478,-1.5936,3292.7937,0.0128,0.6412,,
4687206593067239808,1.9338649026398926,1.4923417E-4,6382.52,4.2758,-1.2408,3378.3018,0.0264,1.1962,,
4687206769168684416,1.8630868101027667,4.0580784E-5,10844.003,4.1244,-1.4163,7543.6514,1.1114,1.9408,0.279713,F
4687206867969084032,2.794561716733329,2.3739838E-5,5918.7715,3.6917,-2.1623,4419.662,0.2109,2.068,0.26698145,B
4687207864378711168,1.3894785065014312,5.644165E-5,6553.402,4.3171,-1.41,3925.8855,0.325,1.1301,0.11153167,B
4687208006125454592,2.7787893433895414,6.093342E-5,5312.3125,4.2813,-2.3471,2198.9365,0.013,1.0782,0.36226752,F
4687209174350281472,3.825884624641727,2.5108954E-4,5902.632,3.7696,-1.497,3465.6782,0.5288,1.9089,-0.07804915,F
4687209586668238080,3.216025404638171,1.9755891E-4,5761.4893,3.7359,-1.3478,3394.1885,0.2907,1.9912,0.14947857,unknown
4687209930265591808,5.0835482556913245,7.09435E-4,6016.9517,3.9857,-0.9406,2743.989,0.2612,1.9581,0.18890141,F
4687210033344788864,1.4692060748087175,3.6681457E-5,5744.5923,4.5927,-4.0824,2260.0168,0.0066,0.6956,-0.38940543,B
4687210136424004096,3.616183444173345,1.7663646E-4,6023.8457,3.9293,-1.0608,3276.894,0.5038,1.6183,0.17644699,unknown
4687210170783742976,1.4524031366594352,3.177283E-5,5558.687,4.3915,-4.1044,3086.0215,0.0209,0.9507,,
4687210239503212416,1.417145422466848,1.1710491E-5,6231.7876,4.4992,-1.909,3181.4248,0.0047,0.7968,0.16958313,F
4687210956780966656,1.3687303621843427,1.6871041E-5,,,,,,,,
4687211304655029248,1.6681564173473147,4.9082093E-5,6138.0293,4.4433,-2.4899,2639.0957,0.0062,0.8977,,
4687211712667528960,1.3912420450903484,8.760652E-5,5940.7646,4.599,-1.931,2460.0842,0.0227,0.6883,0.19133,unknown
4687211991849721472,1.8792029932294612,1.4607724E-5,6300.9604,4.3525,-1.482,2801.9888,0.2031,0.954,0.23302747,unknown
4687212404166543616,1.4675440606652688,1.7972787E-5,5797.275,4.6794,-1.6411,2404.3591,0.0065,0.6357,0.3992224,F
4687212988282081536,1.5061834729172214,1.4581752E-4,5697.638,4.6503,-1.6308,2215.1575,0.0042,0.6383,0.30270043,F
4687213877330823808,2.1709648465670894,4.8053404E-5,5722.129,4.6306,-1.8348,1910.1758,0.0366,0.6456,-0.41845137,G
4687214156513308416,3.785968899494727,1.0952582E-4,5718.778,3.8143,-0.8337,3702.4143,0.0603,1.8846,0.15584973,F
4687214190873026176,1.6967457695146064,3.8876613E-5,6158.4463,4.4409,-2.2144,2791.7412,0.0139,0.9033,0.40775102,B
4687214255288330496,1.399251899893237,3.1699343E-5,5482.033,4.6935,-3.721,2208.7666,0.0325,0.5833,,
4687215462183252480,5.234998013622227,2.132585E-4,6370.0796,3.7885,-0.1411,4059.0994,0.569,2.5782,0.117746994,F
4687215771420842240,1.9366020872625025,5.6444613E-5,5907.42,4.6434,-0.7976,2379.3923,0.0089,0.712,0.48540375,F
4687215805780575360,1.2770854138794954,9.589685E-6,5736.506,4.6351,-4.0597,2311.1692,0.0215,0.6396,0.54386675,B
4687215835856833920,1.1936952675195385,1.4540594E-5,6037.89,4.6435,-3.6709,2966.3413,0.0091,0.6688,,
4687216183737709952,2.0927730482850078,3.3359793E-5,5465.716,4.2622,-2.5415,2936.4866,0.0204,1.1477,0.053432297,G
4687216454337869312,1.5912121416120697,1.3676661E-5,5662.552,4.6763,-2.8148,2063.9238,0.0093,0.6124,0.118552566,unknown
4687216458615566336,3.4918570342268054,3.3612425E-5,6096.96,3.7388,-0.4399,4418.556,0.4425,2.4862,0.21847118,G
4687217175867825792,1.6444090796128679,2.1517383E-4,,,,,,,0.18625875,B
4687217450764593152,1.2980906287858875,3.377429E-5,6134.9805,4.7022,-4.0314,2839.5823,0.0035,0.647,,
4687217558127154816,2.8199456689239266,9.1809634E-5,5630.0454,4.1888,-1.5687,3186.4114,0.0257,1.3456,0.27677336,unknown
4687218451481822208,2.5910659221786996,1.5724041E-4,5532.5537,4.3473,-2.261,2430.9275,0.008,1.0214,0.26321635,unknown
4687219344835000704,4.743019613120432,3.3755437E-4,6041.146,3.8517,-1.1306,3005.8135,0.6568,1.8037,0.13591227,G
4687219550983321984,1.7560819766051918,1.7195334E-5,5641.313,4.5661,-1.5563,2432.3826,0.0088,0.724,0.051172815,F
4687220062102591488,3.9069474540711617,2.6308274E-4,5798.2964,3.727,-1.409,3609.7053,0.0784,2.0216,0.26649722,B
4687220341267370496,3.7888744333145286,4.6738594E-5,5898.942,3.6683,-2.0252,3833.7676,0.1929,2.1367,-0.19450237,F
4687221303339891456,1.3958321926486321,2.9097042E-5,5723.4673,4.3471,-3.8482,3048.5022,0.0099,1.0281,-0.07343856,F
4687221646937361280,1.6399309114411096,2.3352002E-5,5764.96,4.6167,-1.3803,2262.2625,0.0128,0.672,0.33525652,F
4687222265412525568,1.8319191999441,4.5266544E-5,5553.9985,4.2305,-1.2906,3204.5857,0.0043,1.2668,0.11070266,G
4687222883887993472,2.261636669134083,3.435835E-5,5850.742,4.2818,-1.2314,2826.3877,0.0073,1.178,0.2151885,F
4687223742881408768,1.5266488544018648,1.7361503E-5,5652.278,4.6546,-3.6787,1978.1921,0.0158,0.62,-0.46685717,unknown
4687225426508730496,4.027480040228498,7.71095E-5,6043.8794,3.789,-0.6607,3908.954,0.5406,2.1536,0.0934922,G
4687225495227663616,1.4240275950637638,2.4815978E-5,6285.807,3.7949,-1.1273,3687.0479,0.6251,2.0376,0.24855855,F
4687225765803487232,1.2714865577156975,2.0838404E-5,5745.6523,4.6401,-2.5734,2306.439,0.0089,0.638,0.4270255,unknown
4687226251141866880,3.225533069735065,1.3809599E-4,6509.5464,3.9275,-0.8056,4161.4834,0.6573,2.1399,0.05676975,G
4687228965562762880,4.940726660229843,1.0375556E-4,,,,,,,0.25615692,unknown
4687231164585784960,2.9925684218604394,3.027648E-5,5846.3306,4.0972,-1.2344,2988.12,0.3227,1.6061,-0.0066908486,F
4687232534671677440,2.0411442950594605,1.0178542E-4,6047.1123,4.4427,-1.3973,2779.8032,0.197,0.9042,-0.094471574,A
4687232809549702528,2.987514655207732,4.5529112E-5,5750.692,3.7858,-1.085,3651.4907,0.0674,1.9003,0.0042048558,F
4687232981348341120,2.034629234723165,2.3661388E-4,6315.589,4.4141,-4.0579,2690.8127,0.0102,0.8719,0.088670954,B
4687233020012126336,4.006315963835888,5.858727E-4,5673.695,3.7621,-1.0293,3489.5156,0.2227,1.9539,0.08711854,F
4687233084415666048,1.4457172050791927,9.242948E-5,5555.453,4.6821,-3.9111,1971.1577,0.0358,0.5961,,
4687233123091339008,2.8550019407322895,9.9129094E-5,5680.9536,4.1847,-1.5866,2924.4033,0.0744,1.357,0.20710705,F
4687233191810817920,4.844513799722433,8.029565E-5,5661.2183,3.6844,-0.2157,4196.734,0.005,2.7352,0.18323593,F
4687233741566375424,3.3167714285912058,5.535316E-5,6035.418,3.8714,-1.0354,3337.5972,0.3199,1.7738,0.16606894,F
4687233805970207360,1.4306662258023213,1.6878535E-5,5807.535,4.5994,-1.2653,2341.7368,0.0132,0.6936,0.38883862,G
4687234561926831232,2.421428176936928,1.6459229E-4,,,,,,,0.3432212,B
4687234974201739392,1.5148628933973467,7.991173E-5,5680.8975,4.6054,-1.1875,2393.9094,0.0071,0.6905,0.09217783,G
4687235558343426176,1.566967836745691,6.4537353E-6,5860.6045,4.6157,-2.8734,2270.424,0.031,0.6655,-0.0396786,unknown
4687236765225270528,1.2995105057082366,3.4221226E-5,,,,,,,,
4687237452408308224,1.576665423470652,8.124759E-6,5750.303,4.4912,-1.1848,2598.397,0.007,0.83,0.4095516,A
4687239032965810432,1.6971604230344088,5.3735766E-6,5479.8486,4.6935,-2.079,1856.0156,0.0126,0.585,0.20085509,F
4687239067326180864,2.3377399283137987,2.08469E-5,6142.941,4.1131,-0.9276,3192.249,0.4333,1.3034,0.27179292,F
4687240059443014272,3.304922367494504,1.1665619E-4,5552.9165,3.746,-0.8787,3984.1667,0.0852,2.0047,0.1509239,F
4687240819672191872,3.0079731955908446,4.073082E-5,6408.069,3.9768,-0.3324,3845.1792,0.4322,1.8266,0.12196664,F
4687240888391674368,2.4272484982760902,3.0150772E-5,6061.0015,3.8487,-1.156,3997.7024,0.1335,1.8012,0.14311054,F
4687241884824040320,2.746846286308168,7.6107564E-5,,,,,,,0.15359187,B
4687242743807860608,1.5787342726238478,8.319384E-6,5867.9575,4.5115,-2.0193,2638.9885,0.0087,0.7965,0.11438715,F
4687243087414838784,1.4867630081061534,8.79405E-6,6547.0156,4.2522,-2.6267,3846.0513,0.2002,1.0849,0.2297124,B
4659402387864944896,2.842421016884262,4.1674048E-5,,,,,,,,
4687245870554240768,1.5005681575331111,1.6905024E-5,5779.797,4.6504,-3.0913,2707.45,0.0071,0.6428,,
4687246317230795136,3.9880090155083376,8.584472E-5,6106.634,3.7683,-0.8252,4000.7146,0.4571,2.1847,0.042719733,F
4687246351590521088,4.418491406704873,1.646315E-4,5996.3022,3.5867,-0.9359,4871.579,0.4375,2.8621,0.15342805,F
4687246626468404352,1.650985078811134,1.3938256E-5,6584.173,4.2025,-1.7255,3986.7026,0.2311,1.1726,0.1350502,F
4687247519821393536,3.169063738244631,1.1996857E-4,6007.967,3.7971,-1.3516,3605.3682,0.4514,1.8964,0.17882477,F
4687247622900600320,5.633187492030919,1.04723935E-4,7124.429,3.7997,-0.1473,4786.0913,0.7132,2.7649,0.017905839,F
4687247794699310336,2.548026951919917,1.2050712E-4,,,,,,,,
4687248310095372160,1.3576951939265594,5.7843074E-5,6135.2026,4.6964,-3.8826,2428.489,0.0038,0.6522,0.4107688,B
4687248413174572928,3.1929930706764136,1.8119962E-4,6086.6963,3.8969,-1.4664,3389.7622,0.324,1.6458,0.13216236,F
4687250577838283776,1.9625317957312354,7.1278846E-5,6487.538,4.0724,-2.2332,4008.836,0.3717,1.3306,-0.010015253,unknown
4687250887075903232,1.5749503154812292,7.637858E-5,5478.5796,4.5801,-2.4117,2162.7673,0.0075,0.6958,0.022641886,unknown
4687251093234361472,1.1261735959237977,1.5533022E-5,5748.1636,4.6403,-3.9603,2513.6763,0.0171,0.6386,,
4687252261465427968,3.4168580915567293,2.1385333E-4,5673.483,3.6504,-1.2926,4067.339,0.1639,2.2171,-0.03788799,F
4687252467623851904,3.2292355119806335,2.669113E-4,6324.8423,3.7057,-1.4728,4138.882,0.2745,2.2794,0.18300924,unknown
4687252501983592064,1.9974894523931415,1.9457544E-5,5704.4985,4.2577,-2.4696,2762.6594,0.06,1.1865,0.22824247,B
4687252673782273664,3.1138552798726518,2.9786897E-4,6061.224,3.9521,-0.8652,3322.0154,0.2857,1.6257,0.08920956,F
6033332704705238016,2.18734516503394,1.4571827E-4,6324.714,3.7028,-0.3063,2490.8457,0.8082,2.7512,0.106836244,G
2928096226097916160,2.0439250108314675,7.469748E-5,6610.115,2.9065,-2.0331,3770.8076,2.7665,7.4279,0.22437498,unknown
2928116120387181824,4.8450962520143115,7.980685E-5,,,,,,,0.098872826,G
2928335747830554240,2.8616602979605044,1.15795865E-5,,,,,,,0.108092815,F
5971558808560232448,1.6213318275254593,1.0975384E-5,5966.4707,3.4569,-4.0393,2237.7205,1.9198,2.9968,0.26995134,F
5594382644652353664,4.516859443118318,1.3098784E-4,,,,,,,0.11971054,F
5594699377021067904,1.6158151328479375,2.8618471E-5,,,,,,,-0.09226857,K
5594803590107865984,3.685030919291803,6.0369443E-5,,,,,,,0.18755558,F
5594991812757424768,3.149155696555726,1.8738243E-5,,,,,,,0.16443284,F
5595072420703114624,5.863446820204779,2.851792E-4,,,,,,,0.14440233,F
5256605839340504576,2.302774688125377,4.219957E-5,,,,,,,-0.049337402,F
5256730565191453440,3.537970555645121,2.2972485E-5,,,,,,,0.062185813,F
4255838602095683072,1.0539763706182608,7.486235E-6,3917.8914,4.071,-0.3481,720.1158,2.7212,1.2405,1.4309973,K
270272675510149504,4.972601407693328,4.7544363E-5,6310.626,1.7876,-0.3998,1639.6846,2.9107,49.5049,0.096826166,unknown
270528311964877568,4.493168389482582,9.527899E-5,6339.234,2.536,-0.3347,2543.5728,5.6897,16.9021,0.10473683,O
270661215433219968,5.1466645141947565,4.9338436E-5,,,,,,,0.12870832,unknown
270841363539777280,2.014425575000993,4.0445535E-5,7148.6216,2.3314,-0.6848,5516.8613,4.0851,21.5981,0.14982383,F
6029367831475276032,1.691382231478938,2.4766676E-5,6280.961,3.4662,-1.1996,2283.2385,1.7483,3.4863,0.14928047,unknown
5283188285265934848,1.6013713992167335,1.3695906E-5,6099.645,4.5347,-2.1699,2804.4495,0.0418,0.7485,0.251592,F
5283779135317992448,5.637494223204057,6.655469E-5,5678.1973,3.534,-0.0475,4767.394,0.2194,3.4422,0.12267455,G
5283850186957893504,5.906713962064066,1.5828449E-4,,,,,,,0.14463802,F
5283865481350233344,1.2310059160372533,1.088138E-5,6085.1562,4.4777,-1.4033,2350.7607,0.1562,0.8097,0.2494231,F
5283867336776122240,2.7408293933629864,1.5555056E-4,5438.3716,3.589,-0.9024,3630.9336,0.0652,2.42,0.027391706,F
5283870493563617920,2.325482100237304,2.2551243E-5,6011.7876,4.1177,-0.7382,2999.2598,0.358,1.593,0.077816375,G
5283878469331225728,2.8740482612866716,1.07805026E-4,5617.9087,3.5154,-1.5696,3977.7131,0.2549,2.5857,0.014553195,G
5283949284754236416,3.0833364770715015,9.493177E-6,6326.9224,4.0077,-0.0103,3331.43,0.4661,2.0002,0.19881897,F
5283960520390229888,1.629628038359401,5.8781925E-6,5962.6724,4.4132,-0.7546,2292.8665,0.2208,0.8977,0.1894789,F
5284210246965199872,1.7688531723343528,3.9136394E-6,7193.927,4.2915,-0.2024,3696.7114,0.5477,1.3789,0.15676159,F
4201372919186754048,2.905985648321897,5.334273E-4,,,,,,,0.10204378,F
3106537239474115840,2.951561223028848,3.8412877E-4,,,,,,,0.16265067,F
3106642552072285952,4.096658737344445,4.2528202E-4,6086.0913,2.4001,-0.3691,2836.1191,2.2474,20.2966,0.16000135,F
4659264742736529792,2.5089287783916263,2.0200756E-5,6665.237,4.2302,-0.0147,3194.3755,0.668,1.4463,0.25566185,F
4659268311833401856,2.8756140002903368,8.624755E-5,,,,,,,0.004129907,F
4659269759258204160,4.165597845631397,6.486112E-5,6016.6045,3.9479,-0.2122,3244.8062,0.7719,2.2384,0.031608246,F
4659283503153099392,4.442710434212274,9.145854E-5,6111.7856,3.6022,-0.0589,4751.9907,0.4707,3.3704,0.12861642,F
4659289275589020800,3.2338034843793277,3.261964E-5,,,,,,,0.14280425,G
4659289309948733440,2.5057134481662118,1.4157343E-4,,,,,,,,
4659289687905797376,4.8337232752512485,2.4824715E-4,5257.8594,3.1365,-1.0784,4375.913,0.1949,4.0669,0.15886869,F
4659305459028215936,2.7078424602750304,6.20685E-5,,,,,,,0.2688857,F
4659315904388238720,3.7338087547751666,2.5505535E-4,5809.5054,3.485,-0.9853,4379.773,0.2772,3.3029,0.20881236,F
4659319787038952960,4.167168497366528,4.4953494E-4,5396.8315,3.4493,-0.906,3545.5945,0.0091,2.965,0.032382023,G
4659324906639528448,3.3927867099446813,1.8285931E-5,,,,,,,0.13517576,G
4659343495261577344,2.8838629280455113,2.0280712E-4,,,,,,,0.042506076,G
4659343529621364992,5.20238598658842,4.50824E-4,5291.449,3.2154,-1.046,3634.0525,0.0098,3.7425,0.18912312,F
4659357170438018304,3.2592018109685115,3.459989E-5,5328.213,3.4045,-0.9228,4203.3145,0.1576,3.0221,-0.04646789,G
4659364656567605760,1.7157390601918086,2.1871465E-5,,,,,,,7.2422685E-5,B
4659366516287435520,4.187339779924703,6.0323022E-5,,,,,,,0.14390588,F
